حديث (ar)	story (en)	39	0.30115830115830117
العليم (ar)	All-Knower (en)	39	0.10848400556328233
يعلنون (ar)	reveal (en)	39	0.25742574257425743
يسمع (ar)	hears (en)	39	0.35454545454545455
نتلوها (ar)	recite (en)	39	0.21311475409836064
بآيات (ar)	Ayat (en)	39	0.09017341040462427
يرد (ar)	desires (en)	39	0.10236220472440945
۞ (ar)	You (en)	39	0.02516940948693127
القرآن (ar)	the Quran (en)	39	0.10655737704918032
ما (ar)	has (en)	39	0.00466646724498953
يخرج (ar)	brings forth (en)	39	0.23423423423423423
ذكر (ar)	Reminder (en)	39	0.09737827715355805
ينصرون (ar)	help (en)	39	0.09617755856966707
به (ar)	have (en)	39	0.010845383759733037
ولقد (ar)	indeed We (en)	39	0.03748197981739548
مثل (ar)	parable (en)	39	0.094316807738815
فسبح (ar)	glorify (en)	39	0.24074074074074073
وبينك (ar)	and you (en)	39	0.21606648199445982
وإلى (ar)	to (en)	39	0.009663032705649157
ثم (ar)	afterward (en)	39	0.014590347923681257
ما (ar)	All that (en)	39	0.005050505050505051
عيسىٰ (ar)	Jesus (en)	39	0.26
عن (ar)	what (en)	39	0.006790875848859481
غفورا (ar)	forgiving (en)	39	0.15028901734104047
رسوله (ar)	Apostle (en)	39	0.1276595744680851
الآخرة (ar)	world come (en)	39	0.06701030927835051
رسول (ar)	Apostle (en)	39	0.06456953642384106
سميع (ar)	All-hearing (en)	39	0.18013856812933027
الملك (ar)	Kingdom (en)	39	0.1553784860557769
مؤمنين (ar)	faith (en)	39	0.05886792452830188
غفورا (ar)	All-forgiving (en)	39	0.14772727272727273
المجرمون (ar)	criminals (en)	39	0.2254335260115607
عزيز (ar)	Almighty (en)	39	0.1342512908777969
ثمود (ar)	Thamood (en)	39	0.2846715328467153
أن (ar)	‘ (en)	39	0.00801150369761709
الساعة (ar)	hour (en)	39	0.11239193083573487
بني (ar)	Descendants (en)	39	0.09352517985611511
قد (ar)	already (en)	38	0.03773584905660377
الفاسقون (ar)	transgressors (en)	38	0.18357487922705315
شيء (ar)	aught (en)	38	0.03353927625772286
فإنما (ar)	He only (en)	38	0.14559386973180077
ما (ar)	there (en)	38	0.004632733922584578
إذ (ar)	time (en)	38	0.02423469387755102
لي (ar)	Me (en)	38	0.06055776892430279
مصيبة (ar)	affliction (en)	38	0.24516129032258063
أن (ar)	were (en)	38	0.00697439662292374
ثمنا (ar)	gain (en)	38	0.31275720164609055
المتقين (ar)	God-fearing (en)	38	0.1532258064516129
حيث (ar)	whence (en)	38	0.15478615071283094
عند (ar)	near (en)	38	0.03863751906456533
شديد (ar)	is severe (en)	38	0.1281618887015177
وهي (ar)	it (en)	38	0.015422077922077922
قول (ar)	word (en)	38	0.12991452991452992
ۗ إن (ar)	Verily (en)	38	0.031211498973305954
بلىٰ (ar)	Yea (en)	38	0.19689119170984457
عليما (ar)	Knower (en)	38	0.10174029451137885
أن (ar)	We (en)	38	0.00657610106429004
في (ar)	regarding (en)	38	0.0040654755536535785
يستوي (ar)	equal are (en)	38	0.3392857142857143
إليه (ar)	Himself (en)	38	0.05891472868217054
أخذ (ar)	took (en)	38	0.1425891181988743
أنتم (ar)	ye (en)	38	0.04
أنزلنا (ar)	send down (en)	38	0.13217391304347825
فتنا (ar)	tried (en)	38	0.40641711229946526
بعض (ar)	one (en)	38	0.03161397670549085
وأقسموا (ar)	swear (en)	38	0.17757009345794392
بمعجزين (ar)	escape (en)	38	0.2704626334519573
رزقكم (ar)	provided (en)	38	0.1974025974025974
فأخذتهم (ar)	seized (en)	38	0.15767634854771784
مسلمين (ar)	Muslims (en)	38	0.20485175202156333
ورضوا (ar)	pleased (en)	38	0.18052256532066507
تحكمون (ar)	judge (en)	38	0.17511520737327188
عنده (ar)	Him (en)	38	0.03576470588235294
اللعنة (ar)	curse (en)	38	0.27636363636363637
الكبر (ar)	old age (en)	38	0.5314685314685315
ما (ar)	We not (en)	38	0.004898485336770867
أحسنوا (ar)	do good (en)	38	0.4810126582278481
كفورا (ar)	ungrateful (en)	38	0.1974025974025974
وتعالىٰ (ar)	exalted (en)	38	0.24126984126984127
لتبتغوا (ar)	seek (en)	38	0.14152700186219738
بربي (ar)	Lord (en)	38	0.006377979187646861
الأيمن (ar)	right (en)	38	0.11292719167904904
أن (ar)	I (en)	38	0.006862302483069977
بل (ar)	rather (en)	38	0.04157549234135667
كانت (ar)	be (en)	38	0.027446731672083786
برب (ar)	Lord (en)	38	0.006343906510851419
من (ar)	upon (en)	38	0.0019152743126433305
ذرة (ar)	atom 's (en)	38	0.608
الفلك (ar)	ship (en)	38	0.19338422391857507
يقوم (ar)	stand (en)	38	0.30039525691699603
فوقهم (ar)	above (en)	38	0.17002237136465326
ونحن (ar)	We are (en)	38	0.15605749486652978
نحن (ar)	are We (en)	38	0.07238095238095238
مصيبة (ar)	calamity (en)	38	0.296875
أجلهن (ar)	term (en)	38	0.15353535353535352
كان (ar)	who (en)	38	0.007283181600383325
كلما (ar)	whenever (en)	38	0.1919191919191919
وأنتم (ar)	you were (en)	38	0.0708955223880597
إن (ar)	`` If (en)	38	0.006448328525369082
ولا (ar)	nor any (en)	38	0.007356499854805924
إنا (ar)	`` (en)	38	0.01622198505869797
سميع (ar)	All-Hearer (en)	38	0.18313253012048192
الحج (ar)	Hajj (en)	38	0.5170068027210885
فيهما (ar)	In them (en)	38	0.4222222222222222
أنا (ar)	`` I (en)	38	0.052924791086350974
اغفر (ar)	Forgive (en)	38	0.4318181818181818
لكم (ar)	your you (en)	38	0.014345035862589657
أموالهم (ar)	property (en)	38	0.16033755274261605
غفورا (ar)	Oft-Forgiving (en)	38	0.1431261770244821
يكن (ar)	will (en)	38	0.034435885817852285
داوود (ar)	Dawud (en)	38	0.29571984435797666
على (ar)	towards (en)	38	0.018709995076317085
ۚ (ar)	while (en)	38	0.003267692836873334
كان (ar)	could (en)	38	0.015586546349466776
إنما (ar)	You only (en)	38	0.044837758112094395
عليها (ar)	on it (en)	38	0.1039671682626539
الأمثال (ar)	examples (en)	38	0.35348837209302325
وكيلا (ar)	guardian (en)	38	0.16379310344827586
المرسلون (ar)	messengers (en)	38	0.09895833333333333
طائفة (ar)	a group (en)	38	0.2087912087912088
سحابا (ar)	clouds (en)	38	0.3470319634703196
ۗ (ar)	Yet (en)	38	0.010683159966263706
مما (ar)	of what (en)	38	0.03788634097706879
سبحان (ar)	Glory be (en)	38	0.25249169435215946
المؤمنين (ar)	Our believing (en)	38	0.0596078431372549
وإن (ar)	And indeed (en)	38	0.018388579724171305
عليم (ar)	full knowledge (en)	38	0.04337899543378995
المشرق (ar)	the East (en)	38	0.5507246376811594
يحب (ar)	love (en)	38	0.08180839612486544
مبين (ar)	clearly (en)	38	0.055433989788475566
تالله (ar)	God (en)	38	0.006345495533105118
الإنسان (ar)	human (en)	38	0.07129455909943715
إن (ar)	'If (en)	38	0.006501839336127984
ۗ (ar)	’ (en)	38	0.010958904109589041
فإن (ar)	then indeed (en)	38	0.029921259842519685
المجرمون (ar)	the guilty (en)	38	0.2724014336917563
حوله (ar)	around him (en)	37	0.6727272727272727
يوما (ar)	a Day (en)	37	0.23870967741935484
فريقا (ar)	a party (en)	37	0.2215568862275449
بغضب (ar)	wrath (en)	37	0.2835249042145594
ذو (ar)	Lord (en)	37	0.006059117333988373
مسلمون (ar)	Muslims (en)	37	0.16444444444444445
وإنه (ar)	verily (en)	37	0.047435897435897434
الخنزير (ar)	swine (en)	37	0.7789473684210526
شهر (ar)	month (en)	37	0.4805194805194805
الشهر (ar)	month (en)	37	0.48366013071895425
المعتدين (ar)	transgressors (en)	37	0.2208955223880597
الغي (ar)	error (en)	37	0.11653543307086614
أولو (ar)	men (en)	37	0.04274985557481225
ورضوان (ar)	pleasure (en)	37	0.2560553633217993
نساء (ar)	women (en)	37	0.08399545970488081
بشر (ar)	human (en)	37	0.1544885177453027
بينات (ar)	manifest (en)	37	0.08948004836759371
لإخوانهم (ar)	brethren (en)	37	0.35071090047393366
ولهم (ar)	theirs be (en)	37	0.1002710027100271
كذب (ar)	belied (en)	37	0.1143740340030912
شهيدا (ar)	Witness (en)	37	0.1761904761904762
نزلنا (ar)	sent down (en)	37	0.0691588785046729
إلىٰ (ar)	on the (en)	37	0.015549485185963437
إني (ar)	Verily (en)	37	0.018048780487804877
رسلنا (ar)	apostles (en)	37	0.1167192429022082
تغفر (ar)	forgive (en)	37	0.09499358151476252
كذبوا (ar)	lied (en)	37	0.1009549795361528
حياتنا (ar)	life (en)	37	0.052669039145907474
أن (ar)	that they (en)	37	0.00739704118352659
يكن (ar)	was (en)	37	0.035576923076923075
فعل (ar)	did (en)	37	0.09426751592356689
إن (ar)	he (en)	37	0.005602665051483949
كريم (ar)	honourable (en)	37	0.1778846153846154
تتلىٰ (ar)	rehearsed (en)	37	0.24183006535947713
كتاب (ar)	decree (en)	37	0.08052230685527748
فتربصوا (ar)	wait (en)	37	0.30833333333333335
إنما (ar)	The only (en)	37	0.04373522458628842
لما (ar)	When (en)	37	0.021803182086034177
أرسلت (ar)	sent (en)	37	0.0298989898989899
وما (ar)	they (en)	37	0.004339157968804973
ذكرىٰ (ar)	reminder (en)	37	0.18546365914786966
أبيكم (ar)	father (en)	37	0.14481409001956946
نشاء (ar)	We will (en)	37	0.185
اليقين (ar)	certainty (en)	37	0.4625
الحديد (ar)	iron (en)	37	0.6666666666666666
وعشيا (ar)	evening (en)	37	0.3274336283185841
فإن (ar)	for (en)	37	0.012567934782608696
تستعجلون (ar)	hasten (en)	37	0.22424242424242424
وجهه (ar)	face (en)	37	0.2182890855457227
معرضون (ar)	turn away (en)	37	0.13051146384479717
جاءهم (ar)	brought (en)	37	0.05339105339105339
لم (ar)	neither (en)	37	0.02005963675792898
وقرا (ar)	deafness (en)	37	0.578125
أمهاتهم (ar)	mothers (en)	37	0.38341968911917096
المؤمنين (ar)	believing men (en)	37	0.056792018419033
حبا (ar)	grain (en)	37	0.4277456647398844
هم (ar)	will they (en)	37	0.018504626156539136
بإذن (ar)	leave (en)	37	0.07333994053518335
ما (ar)	none (en)	37	0.004568465242622546
لكما (ar)	you (en)	37	0.008364417316604499
يسرا (ar)	ease (en)	37	0.31223628691983124
منكم (ar)	from among you (en)	37	0.04312354312354312
القبور (ar)	the graves (en)	37	0.5481481481481482
البينات (ar)	clear signs (en)	37	0.2730627306273063
يحل (ar)	lawful (en)	37	0.2642857142857143
من (ar)	all (en)	37	0.0017899039740705803
وينهون (ar)	forbid (en)	37	0.3045267489711934
من كان (ar)	Whoever (en)	37	0.13857677902621723
فأخذناهم (ar)	seized (en)	37	0.19170984455958548
إني (ar)	I indeed (en)	37	0.03683424589347934
ساء (ar)	evil is (en)	37	0.25517241379310346
ألم (ar)	Has not (en)	37	0.059967585089141004
بحمد (ar)	praises (en)	37	0.33035714285714285
منه (ar)	you (en)	37	0.00735367186723641
إن (ar)	truly (en)	37	0.00630968622100955
المخلصين (ar)	chosen (en)	37	0.21700879765395895
وما (ar)	We not (en)	37	0.0073151443258204826
الذين (ar)	people (en)	37	0.004229779937124893
أيحسب (ar)	Does think (en)	37	0.74
وعملوا الصالحات (ar)	do good deeds (en)	37	0.6379310344827587
يشاء (ar)	please (en)	37	0.03517110266159696
تكونوا (ar)	do be (en)	37	0.193717277486911
كان (ar)	has (en)	37	0.012163050624589087
إن (ar)	does (en)	37	0.006139550319422551
ۖ (ar)	As (en)	37	0.0033336336606901522
ثم (ar)	He (en)	37	0.0075119277230737995
الرحمٰن (ar)	Ar-Rahman (en)	37	0.10263522884882108
يشعرون (ar)	aware (en)	37	0.15982721382289417
الكذب (ar)	falsehood (en)	37	0.13405797101449277
يا (ar)	`` My (en)	37	0.015257731958762887
إني (ar)	indeed I (en)	37	0.036669970267591674
بصير (ar)	Seer (en)	37	0.15416666666666667
من (ar)	'Who (en)	37	0.0019036838855731632
نعمة (ar)	blessing (en)	37	0.18316831683168316
قدير (ar)	powerful (en)	37	0.10930576070901034
القرآن (ar)	Qur an (en)	37	0.10109289617486339
كمثل (ar)	as likeness (en)	36	0.2938775510204082
وادعوا (ar)	call (en)	36	0.10603829160530191
دون (ar)	against (en)	36	0.03507062834875792
مطهرة (ar)	purified (en)	36	0.4186046511627907
فويل (ar)	Woe (en)	36	0.18
دياركم (ar)	homes (en)	36	0.22291021671826625
برهانكم (ar)	proof (en)	36	0.37305699481865284
اجعل (ar)	make (en)	36	0.12244897959183673
وماتوا (ar)	die (en)	36	0.1348314606741573
خالدين (ar)	abiders (en)	36	0.09716599190283401
بطونهم (ar)	bellies (en)	36	0.4022346368715084
لعلهم (ar)	haply they (en)	36	0.10495626822157435
وابتغوا (ar)	seek (en)	36	0.13793103448275862
ولٰكن (ar)	but he (en)	36	0.04067796610169491
إلى (ar)	of (en)	36	0.006772009029345372
يشكرون (ar)	thanks (en)	36	0.21621621621621623
لحما (ar)	flesh (en)	36	0.43636363636363634
سميع (ar)	Hearer (en)	36	0.16252821670428894
كن (ar)	and (en)	36	0.003602521765235665
الطين (ar)	clay (en)	36	0.2868525896414343
قتلوا (ar)	slain (en)	36	0.30638297872340425
رضوان (ar)	pleasure (en)	36	0.27586206896551724
قاتلوا (ar)	fight (en)	36	0.14663951120162932
علىٰ (ar)	in the (en)	36	0.007561436672967864
وإثما (ar)	sin (en)	36	0.11042944785276074
عنها (ar)	therefrom (en)	36	0.1411764705882353
سجدا (ar)	prostrating (en)	36	0.2891566265060241
أولٰئك (ar)	they be (en)	36	0.0299625468164794
أخيه (ar)	his brother (en)	36	0.29508196721311475
فاعلم (ar)	know (en)	36	0.024956672443674176
ۖ (ar)	them (en)	36	0.0022941626306398166
ضرا (ar)	hurt (en)	36	0.21621621621621623
بخير (ar)	good (en)	36	0.03984504703929164
بلقاء (ar)	meeting with (en)	36	0.4675324675324675
يقولون (ar)	they say (en)	36	0.08247422680412371
يأتيكم (ar)	bring (en)	36	0.07128712871287128
تدعون (ar)	call upon (en)	36	0.16589861751152074
بشر (ar)	human being (en)	36	0.13793103448275862
ۖ (ar)	which (en)	36	0.0028933092224231465
هي (ar)	was (en)	36	0.03098106712564544
قومي (ar)	people (en)	36	0.013806327900287631
واتل (ar)	recite (en)	36	0.18090452261306533
شئنا (ar)	willed (en)	36	0.12609457092819615
القول (ar)	word (en)	36	0.08727272727272728
حتىٰ (ar)	unless they (en)	36	0.03253502033438771
ۖ (ar)	an (en)	36	0.0032419289477238957
وبما (ar)	and because (en)	36	0.4
تقوم (ar)	stand (en)	36	0.2011173184357542
كتب (ar)	written (en)	36	0.15894039735099338
هم (ar)	are they (en)	36	0.018
تجزون (ar)	requited (en)	36	0.2857142857142857
فاصبر (ar)	patient (en)	36	0.17349397590361446
قميصه (ar)	shirt (en)	36	0.576
وجهه (ar)	his face (en)	36	0.33488372093023255
عليه (ar)	over (en)	36	0.022756005056890013
يشركون (ar)	they associate (en)	36	0.21301775147928995
وله (ar)	His is (en)	36	0.16628175519630484
الفلك (ar)	the ship (en)	36	0.1951219512195122
لن (ar)	can not (en)	36	0.07570977917981073
شر (ar)	worse (en)	36	0.23920265780730898
كلا (ar)	no means (en)	36	0.1188118811881188
اذهب (ar)	Go (en)	36	0.36363636363636365
الذي (ar)	Who hath (en)	36	0.01715102429728442
يخاف (ar)	fear (en)	36	0.030625265844321566
سورة (ar)	chapter (en)	36	0.47368421052631576
علىٰ (ar)	with the (en)	36	0.010912397696271597
الأعمىٰ (ar)	blind (en)	36	0.21428571428571427
هي (ar)	it was (en)	36	0.09137055837563451
الأولين (ar)	former (en)	36	0.12162162162162163
رآه (ar)	saw (en)	36	0.16551724137931034
وكل (ar)	all (en)	36	0.026637069922308545
يتلو (ar)	reciting (en)	36	0.3891891891891892
متنا (ar)	are dead (en)	36	0.6
النجوم (ar)	stars (en)	36	0.35467980295566504
كذاب (ar)	liar (en)	36	0.3380281690140845
إلا (ar)	until (en)	36	0.006663581675150393
كانوا (ar)	were they (en)	36	0.019715224534501644
الأعراب (ar)	Arabs (en)	36	0.4044943820224719
وأنه (ar)	And that (en)	36	0.23076923076923078
أحل (ar)	made lawful (en)	36	0.4235294117647059
وإذا (ar)	but when (en)	36	0.03250564334085779
البينات (ar)	proofs (en)	36	0.1994459833795014
تنكحوا (ar)	marry (en)	36	0.34285714285714286
ۚ (ar)	To (en)	36	0.003122289679098005
قلت (ar)	say (en)	36	0.01140142517814727
إنهم (ar)	indeed (en)	36	0.030664395229982964
يتوكلون (ar)	put trust (en)	36	0.24489795918367346
رحمته (ar)	Mercy (en)	36	0.15964523281596452
يشعرون (ar)	know (en)	36	0.023017902813299233
مصر (ar)	Egypt (en)	36	0.7422680412371134
فيه (ar)	which (en)	36	0.015025041736227046
الأمثال (ar)	parables (en)	36	0.36548223350253806
ما (ar)	`` What (en)	36	0.004637083789527919
وكذبوا (ar)	denied (en)	36	0.11392405063291139
علىٰ (ar)	from the (en)	36	0.009557945041816009
عن (ar)	in (en)	36	0.005203816131830009
ضلالا (ar)	error (en)	36	0.10975609756097561
إخوانهن (ar)	brothers (en)	36	0.24489795918367346
يكسبون (ar)	earned (en)	36	0.12521739130434784
قالوا (ar)	answered (en)	36	0.017424975798644726
عظيم (ar)	grievous (en)	36	0.0718562874251497
وموسىٰ (ar)	Moses (en)	36	0.05003474635163308
ولوطا (ar)	Lot (en)	36	0.23225806451612904
واعلموا (ar)	Know (en)	36	0.18997361477572558
الرزق (ar)	sustenance (en)	36	0.16551724137931034
عبده (ar)	servant (en)	36	0.32142857142857145
الله (ar)	'Allah (en)	36	0.0021076049411626954
الرحمٰن (ar)	All-beneficent (en)	36	0.0995850622406639
ۖ (ar)	’ (en)	36	0.003258360863465629
خالدين (ar)	remain (en)	36	0.08899876390605686
الناس (ar)	Mankind (en)	35	0.024415765608650157
وبشرىٰ (ar)	tidings (en)	35	0.21875
هودا (ar)	Jews (en)	35	0.2147239263803681
ۙ (ar)	then (en)	35	0.019613337069207062
العسر (ar)	hardship (en)	35	0.2892561983471074
بينكم (ar)	among yourselves (en)	35	0.14432989690721648
حتىٰ (ar)	until there (en)	35	0.03164556962025317
آباءكم (ar)	fathers (en)	35	0.0948509485094851
يأتكم (ar)	come (en)	35	0.03153153153153153
المال (ar)	wealth (en)	35	0.11023622047244094
العلي (ar)	High (en)	35	0.45161290322580644
وأقاموا (ar)	establish (en)	35	0.1977401129943503
نفسا (ar)	a soul (en)	35	0.2661596958174905
التوراة (ar)	Taurat (en)	35	0.2527075812274368
كنت (ar)	wast (en)	35	0.08343265792610251
ۗ (ar)	he (en)	35	0.008335317932841153
خير (ar)	Best (en)	35	0.03741314804917156
ما (ar)	something (en)	35	0.0044932280634187045
ليس (ar)	is not (en)	35	0.08495145631067962
أنفسهم (ar)	hearts (en)	35	0.022229279136233723
إليكم (ar)	you you (en)	35	0.057660626029654036
ألا (ar)	that no (en)	35	0.04985754985754986
نرسل (ar)	send (en)	35	0.13539651837524178
بالله (ar)	by God (en)	35	0.031236055332440876
منها (ar)	from (en)	35	0.006261740763932373
ثمانية (ar)	eight (en)	35	0.660377358490566
الخلق (ar)	the creation (en)	35	0.2723735408560311
المن (ar)	manna (en)	35	0.875
فقد (ar)	then (en)	35	0.01964085297418631
الآن (ar)	Now (en)	35	0.30434782608695654
تعلمون (ar)	knowledge (en)	35	0.027855153203342618
بكم (ar)	you you (en)	35	0.05551149881046788
علىٰ (ar)	against their (en)	35	0.010664229128580133
يضاعف (ar)	doubled (en)	35	0.5737704918032787
كاذبين (ar)	liars (en)	35	0.1897018970189702
يرسل (ar)	send (en)	35	0.11437908496732026
الفساد (ar)	corruption (en)	35	0.3181818181818182
على (ar)	to the (en)	35	0.015151515151515152
وكم (ar)	How We (en)	35	0.3888888888888889
لبثتم (ar)	tarried (en)	35	0.29535864978902954
وهم (ar)	are (en)	35	0.013205055649877381
واتخذوا (ar)	taken (en)	35	0.14893617021276595
وأبقىٰ (ar)	lasting (en)	35	0.3333333333333333
كانت (ar)	were (en)	35	0.037940379403794036
هم (ar)	who (en)	35	0.0072772637488304395
فجعلناهم (ar)	made (en)	35	0.03912800447177194
أدري (ar)	know (en)	35	0.02413793103448276
كتاب (ar)	book (en)	35	0.07891770011273957
القول (ar)	Word (en)	35	0.11705685618729098
ۗ (ar)	Verily (en)	35	0.007854578096947935
فأصبحوا (ar)	they became (en)	35	0.3482587064676617
يسعىٰ (ar)	running (en)	35	0.29535864978902954
أرجلهم (ar)	feet (en)	35	0.32558139534883723
فأنىٰ (ar)	How then (en)	35	0.3111111111111111
شكور (ar)	grateful (en)	35	0.14227642276422764
لو (ar)	to (en)	35	0.007724564113882146
ولا (ar)	without (en)	35	0.006432049986217036
لبعض (ar)	another (en)	35	0.08536585365853659
لا (ar)	not not (en)	35	0.005585254926992739
يشكرون (ar)	give thanks (en)	35	0.29045643153526973
في (ar)	are in (en)	35	0.003727369542066028
ليوم (ar)	the Day (en)	35	0.20348837209302326
غير (ar)	no (en)	35	0.012363122571529495
الملائكة (ar)	the angels (en)	35	0.10752688172043011
نحن (ar)	we shall be (en)	35	0.0667302192564347
الأمر (ar)	affairs (en)	35	0.11824324324324324
في (ar)	amid (en)	35	0.0037543577366586215
علم (ar)	taught (en)	35	0.05843071786310518
والحكمة (ar)	Wisdom (en)	35	0.28225806451612906
كانوا (ar)	used (en)	35	0.01878690284487386
للمتقين (ar)	pious (en)	35	0.14084507042253522
ضل (ar)	gone astray (en)	35	0.18867924528301888
خاف (ar)	fears (en)	35	0.26022304832713755
قد (ar)	has already (en)	35	0.03619441571871768
أنتم (ar)	you have (en)	35	0.039908779931584946
أين (ar)	wherever (en)	35	0.1745635910224439
قالوا (ar)	saying (en)	35	0.0157942238267148
علىٰ (ar)	the of (en)	35	0.010497900419916016
إنكم (ar)	you (en)	35	0.00760043431053203
ۖ (ar)	Therefore (en)	35	0.0031773410194725613
لئن (ar)	If you (en)	35	0.11784511784511785
وما (ar)	Never (en)	35	0.00693000693000693
بهم (ar)	they (en)	35	0.009108653220559532
عزيز (ar)	all-mighty (en)	35	0.15317286652078774
المؤمنون (ar)	faithful (en)	35	0.09957325746799431
وهم (ar)	They (en)	35	0.016040329972502293
لهم (ar)	to (en)	35	0.005180963659240619
عليه (ar)	them (en)	35	0.00601167983510821
كنتم (ar)	you had (en)	35	0.023286759813705923
تخف (ar)	afraid (en)	35	0.1977401129943503
ۖ إن (ar)	Indeed (en)	35	0.027483313702394974
كان (ar)	do (en)	35	0.009788840721577402
أبت (ar)	Father (en)	35	0.4069767441860465
خبير (ar)	well aware (en)	35	0.14583333333333334
المنكر (ar)	evil (en)	35	0.05007153075822604
وليا (ar)	guardian (en)	35	0.14989293361884368
شاء (ar)	wishes (en)	35	0.06796116504854369
النعيم (ar)	Bliss (en)	35	0.33816425120772947
مسمى (ar)	specified (en)	35	0.1856763925729443
آلاء (ar)	wonders (en)	35	0.11925042589437819
ألا (ar)	Unquestionably (en)	35	0.0503959683225342
قدير (ar)	competent (en)	35	0.11308562197092084
الصلاة (ar)	Salah (en)	35	0.07494646680942184
الرحمٰن (ar)	All-merciful (en)	35	0.08130081300813008
المستقيم (ar)	straight (en)	34	0.16464891041162227
وإذ (ar)	And what (en)	34	0.051593323216995446
حيث (ar)	as (en)	34	0.03155452436194896
والصلاة (ar)	prayer (en)	34	0.09728183118741059
ادخلوا (ar)	enter (en)	34	0.10194902548725637
الباب (ar)	the gate (en)	34	0.5230769230769231
واليوم (ar)	and the Day (en)	34	0.1717171717171717
عهدا (ar)	covenant (en)	34	0.12386156648451731
وعملوا (ar)	do works (en)	34	0.08888888888888889
لهم (ar)	unto them (en)	34	0.011629895672994698
فريق (ar)	party (en)	34	0.17989417989417988
سليمان (ar)	Sulaiman (en)	34	0.3269230769230769
له (ar)	His is (en)	34	0.015943728018757326
ونحن (ar)	we are (en)	34	0.13438735177865613
عقبيه (ar)	heels (en)	34	0.5112781954887218
ۛ (ar)	and (en)	34	0.003405448717948718
بإذنه (ar)	leave (en)	34	0.08662420382165605
بإذن (ar)	by leave (en)	34	0.16707616707616707
من (ar)	because of (en)	34	0.0017461417969853376
علمه (ar)	taught (en)	34	0.19710144927536233
إن (ar)	Whether (en)	34	0.005820422836600188
ابن (ar)	son of (en)	34	0.14225941422594143
أمرا (ar)	thing (en)	34	0.10828025477707007
وهٰذا (ar)	and this (en)	34	0.24817518248175183
للعالمين (ar)	worlds (en)	34	0.1341222879684418
وموعظة (ar)	admonition (en)	34	0.18133333333333335
مثوى (ar)	abode (en)	34	0.14945054945054945
ۗ (ar)	and and (en)	34	0.009597741707833451
رسل (ar)	apostles (en)	34	0.12035398230088495
إليكم (ar)	unto you (en)	34	0.0912751677852349
أخت (ar)	sister (en)	34	0.6476190476190476
علىٰ (ar)	against his (en)	34	0.010361115343592868
الأنفس (ar)	souls (en)	34	0.192090395480226
جميعا (ar)	altogether (en)	34	0.08706786171574904
فأخذتهم (ar)	overtook (en)	34	0.24199288256227758
الكلم (ar)	words (en)	34	0.17754569190600522
عليهم (ar)	upon (en)	34	0.01644895984518626
وأنذر (ar)	warn (en)	34	0.13026819923371646
بالليل (ar)	night (en)	34	0.0734341252699784
أحدكم (ar)	one you (en)	34	0.37362637362637363
آبائهم (ar)	fathers (en)	34	0.0921409214092141
كلمت (ar)	word (en)	34	0.14049586776859505
من (ar)	of those (en)	34	0.0017487463032017487
دار (ar)	abode (en)	34	0.1574074074074074
تحتهم (ar)	beneath them (en)	34	0.6126126126126126
شفعاء (ar)	intercessors (en)	34	0.5112781954887218
استوىٰ (ar)	established (en)	34	0.2111801242236025
في (ar)	over (en)	34	0.003473641193297916
وملئه (ar)	chiefs (en)	34	0.27983539094650206
أولٰئك (ar)	are (en)	34	0.013322884012539185
إنما (ar)	I only (en)	34	0.03981264637002342
نعم (ar)	excellent (en)	34	0.2677165354330709
في (ar)	your (en)	34	0.003470273028833886
إلٰها (ar)	God (en)	34	0.005619834710743801
يتبع (ar)	follow (en)	34	0.06115107913669065
ورزقناهم (ar)	provided (en)	34	0.22077922077922077
فاسأل (ar)	ask (en)	34	0.07971864009378664
استطعتم (ar)	can (en)	34	0.18888888888888888
عليه (ar)	against (en)	34	0.019773189880779297
جبل (ar)	mountain (en)	34	0.6181818181818182
أجمعين (ar)	together (en)	34	0.13821138211382114
القرية (ar)	city (en)	34	0.1487964989059081
آمنين (ar)	secure (en)	34	0.2809917355371901
لقد (ar)	We have (en)	34	0.05147615442846329
الناقة (ar)	she-camel (en)	34	0.5
آياتي (ar)	revelations (en)	34	0.0832313341493268
وكان (ar)	he was (en)	34	0.04644808743169399
لقالوا (ar)	said (en)	34	0.0065028210767906665
بل (ar)	Yet (en)	34	0.033122260107160253
لنا (ar)	Us (en)	34	0.03781979977753059
مسلمون (ar)	submit (en)	34	0.1607565011820331
البعث (ar)	Resurrection (en)	34	0.11683848797250859
نفخ (ar)	blown (en)	34	0.3469387755102041
نذيرا (ar)	warner (en)	34	0.11003236245954692
وكان (ar)	be (en)	34	0.0186864523220665
الذي (ar)	one (en)	34	0.012110418521816563
ممن (ar)	those who (en)	34	0.010638297872340425
فهم (ar)	and they (en)	34	0.06686332350049164
فلا (ar)	it no (en)	34	0.027452563584981833
وإياكم (ar)	you (en)	34	0.007723761926397092
لها (ar)	its (en)	34	0.07053941908713693
يستعجلون (ar)	hasten (en)	34	0.2556390977443609
ويميت (ar)	death (en)	34	0.0724174653887114
دار (ar)	home (en)	34	0.2821576763485477
قبله (ar)	before this (en)	34	0.22895622895622897
يعبدون (ar)	worshipped (en)	34	0.22591362126245848
العزيز (ar)	mighty (en)	34	0.05093632958801498
مسمى (ar)	stated (en)	34	0.1837837837837838
عن (ar)	their (en)	34	0.01221264367816092
ولن (ar)	will not (en)	34	0.10625
صبروا (ar)	patience (en)	34	0.14814814814814814
